quantidadetotal,produto,ano,mes
1,5150,2009,1
1,651,2009,1
1,3030,2009,1
18,1711,2009,1
6,2483,2009,1
6,1930,2009,1
4,2360,2009,1
1,2338,2009,1
2,1106,2009,1
2,568,2009,1
1,1485,2009,1
1,2310,2009,1
2,4812,2009,1
228,2889,2009,1
1,4386,2009,1
1,1397,2009,1
4,4358,2009,1
1,4028,2009,1
4,1415,2009,1
12,4010,2009,1
2,3115,2009,1
1,4049,2009,1
1,4086,2009,1
2,4721,2009,1
5,4724,2009,1
10,1851,2009,1
7,1027,2009,1
12,3144,2009,1
1,2188,2009,1
2,2352,2009,1
1,3366,2009,1
5,2468,2009,1
3,1017,2009,1
2,1728,2009,1
1,272,2009,1
1,3293,2009,1
1,2346,2009,1
1,4512,2009,1
14,4516,2009,1
1,692,2009,1
4,1926,2009,1
4,3676,2009,1
2,3278,2009,1
7,4822,2009,1
3,309,2009,1
3,2254,2009,1
1,4164,2009,1
1,2950,2009,1
8,108,2009,1
3,1041,2009,1
1,4711,2009,1
3,4007,2009,1
1,845,2009,1
9,4192,2009,1
10,2269,2009,1
16,3644,2009,1
1,1716,2009,1
3,2617,2009,1
15,1750,2009,1
4,3259,2009,1
6,1560,2009,1
7,2547,2009,1
3,2550,2009,1
1,2351,2009,1
2,2816,2009,1
2,1681,2009,1
1,4510,2009,1
195,2893,2009,1
3,2027,2009,1
7,1401,2009,1
2,3273,2009,1
4,803,2009,1
3,1823,2009,1
2,221,2009,1
1,2564,2009,1
1,2746,2009,1
2,2620,2009,1
2,1637,2009,1
1,4085,2009,1
4,3057,2009,1
2,5307,2009,1
13,1114,2009,1
21,3148,2009,1
3,1438,2009,1
7,3834,2009,1
1,706,2009,1
2,4067,2009,1
1,3838,2009,1
1,3018,2009,1
4,5216,2009,1
7,2471,2009,1
10,2073,2009,1
5,2427,2009,1
19,4575,2009,1
2,90,2009,1
1,1447,2009,1
1,4158,2009,1
5,1403,2009,1
3,1713,2009,1
1,4125,2009,1
11,4354,2009,1
1,4093,2009,1
2,300,2009,1
14,490,2009,1
1,4002,2009,1
1,2615,2009,1
19,3650,2009,1
1,2561,2009,1
1,2459,2009,1
2,3298,2009,1
19,488,2009,1
1,3486,2009,1
57,4776,2009,1
2,2742,2009,1
24,4519,2009,1
3,689,2009,1
2,2425,2009,1
3,4079,2009,1
1,3284,2009,1
2,5210,2009,1
10,799,2009,1
29,291,2009,1
1,1243,2009,1
1,68,2009,1
2,2300,2009,1
8,2462,2009,1
6,3574,2009,1
1,534,2009,1
11,1481,2009,1
10,1125,2009,1
5,1120,2009,1
1,578,2009,1
1,4081,2009,1
4,2342,2009,1
16,2921,2009,1
5,1827,2009,1
2,2629,2009,1
2,3885,2009,1
4,747,2009,1
2,4811,2009,1
1,4583,2009,1
1,437,2009,1
1,5209,2009,1
7,2396,2009,1
1,4074,2009,1
1,4385,2009,1
8,3050,2009,1
6,2397,2009,1
2,836,2009,1
19,149,2009,1
2,2337,2009,1
2,4356,2009,1
2,1484,2009,1
9,548,2009,1
6,1631,2009,1
1,3620,2009,1
90,3698,2009,1
3,3272,2009,1
2,2484,2009,1
1,724,2009,1
5,2884,2009,1
4,4009,2009,1
3,1762,2009,1
1,668,2009,1
2,1748,2009,1
7,1483,2009,1
1,71,2009,1
5,2229,2009,1
8,2429,2009,1
2,440,2009,1
6,89,2009,1
9,1849,2009,1
1,3597,2009,1
25,1761,2009,1
3,1850,2009,1
2,131,2009,1
156,3708,2009,1
16,386,2009,1
4,728,2009,1
1,5301,2009,1
1,110,2009,1
3,4723,2009,1
2,4900,2009,1
2,4375,2009,1
1,4059,2009,1
2,1562,2009,1
2,1878,2009,1
7,1015,2009,1
27,2237,2009,1
1,279,2009,1
1,1957,2009,1
11,1928,2009,1
2,1729,2009,1
1,5140,2009,1
1,4514,2009,1
1,139,2009,1
6,1929,2009,1
5,1127,2009,1
2,2266,2009,1
2,2239,2009,1
1,3262,2009,1
1,4055,2009,1
2,102,2009,1
3,2018,2009,1
1,3031,2009,1
1,4879,2009,1
8,4821,2009,1
1,849,2009,1
5,557,2009,1
16,4732,2009,1
10,4814,2009,1
2,1224,2009,1
2,1134,2009,1
5,3908,2009,1
296,2895,2009,1
4,3211,2009,1
3,797,2009,1
1,3042,2009,1
1,737,2009,1
35,2697,2009,1
5,1113,2009,1
8,2924,2009,1
7,4820,2009,1
2,804,2009,1
63,3699,2009,1
4,847,2009,1
19,289,2009,1
7,1710,2009,1
2,3619,2009,1
5,2406,2009,1
3,4713,2009,1
1,1543,2009,1
2,2068,2009,1
65,1752,2009,1
9,3670,2009,1
15,3648,2009,1
1,2498,2009,1
4,1489,2009,1
7,1404,2009,1
11,4578,2009,1
12,751,2009,1
50,4777,2009,1
8,2424,2009,1
5,3337,2009,1
1,2928,2009,1
2,2618,2009,1
1,603,2009,1
1,3139,2009,1
15,3647,2009,1
137,3704,2009,1
1,3017,2009,1
1,3615,2009,1
4,343,2009,1
2,491,2009,1
2,1714,2009,1
3,1617,2009,1
13,2072,2009,1
10,4574,2009,1
4,792,2009,1
13,1137,2009,1
2,4361,2009,1
25,292,2009,1
20,4728,2009,1
1,4141,2009,1
2,1247,2009,1
1,1026,2009,1
5,3153,2009,1
14,1826,2009,1
27,4518,2009,1
1,848,2009,1
9,1079,2009,1
6,28,2009,1
4,575,2009,1
1,3665,2009,1
1,3028,2009,1
8,2340,2009,1
1,4098,2009,1
46,2887,2009,1
7,580,2009,1
5,2781,2009,1
7,4353,2009,1
286,2892,2009,1
1,1846,2009,1
1,4886,2009,1
4,45,2009,1
31,1757,2009,1
1,1105,2009,1
5,566,2009,1
1,1437,2009,1
3,3297,2009,1
3,3175,2009,1
4,1249,2009,1
3,3114,2009,1
1,1307,2009,1
12,1126,2009,1
2,844,2009,1
2,1863,2009,1
1,1238,2009,1
15,107,2009,1
2,2949,2009,1
2,1568,2009,1
6,302,2009,1
1,2759,2009,1
1,275,2009,1
10,2271,2009,1
5,2470,2009,1
6,311,2009,1
1,1567,2009,1
328,56,2009,1
11,3149,2009,1
2,113,2009,1
2,1749,2009,1
72,3147,2009,1
1,3258,2009,1
3,1925,2009,1
2,1656,2009,1
17,3674,2009,1
2,2345,2009,1
7,3675,2009,1
6,3295,2009,1
2,4092,2009,1
1,1040,2009,1
10,733,2009,1
7,801,2009,1
4,802,2009,1
6,24,2009,1
10,4379,2009,1
1,2637,2009,1
18,2382,2009,1
1,2929,2009,1
4,1140,2009,1
402,553,2009,1
11,4816,2009,1
3,5287,2009,1
1,1766,2009,1
17,3991,2009,1
1,1251,2009,1
9,287,2009,1
4,1338,2009,1
3,4352,2009,1
1,5302,2009,1
4,1864,2009,1
23,2247,2009,1
6,3040,2009,1
1,4717,2009,1
5,2016,2009,1
3,1029,2009,1
1,1112,2009,1
3,1727,2009,1
1,278,2009,1
1,2423,2009,1
3,4383,2009,1
27,6,2009,1
1,4810,2009,1
368,2891,2009,1
1,3886,2009,1
40,1753,2009,1
1,3046,2009,1
1,3576,2009,1
3,1117,2009,1
12,5168,2009,1
4,2067,2009,1
16,4212,2009,1
12,3151,2009,1
1,2062,2009,1
1,4130,2009,1
3,1937,2009,1
8,2803,2009,1
13,3296,2009,1
1,3041,2009,1
1,1228,2009,1
4,4515,2009,1
16,4521,2009,1
4,4105,2009,1
20,4731,2009,1
8,4220,2009,1
5,2632,2009,1
3,3368,2009,1
11,1608,2009,1
1,1409,2009,1
1242,2543,2009,1
4,556,2009,1
1,1122,2009,1
5,2022,2009,1
4,533,2009,1
8,1630,2009,1
13,385,2009,1
3,130,2009,1
1,732,2009,1
5,3854,2009,1
1,340,2009,1
8,2283,2009,1
1,3336,2009,1
8,4819,2009,1
29,1756,2009,1
3,2257,2009,1
1,284,2009,1
6,1248,2009,1
1,4144,2009,1
1,79,2009,1
1,93,2009,1
3,5208,2009,1
5,1399,2009,1
3,4360,2009,1
2,1396,2009,1
1,3106,2009,1
1,972,2009,1
14,2252,2009,1
1,4705,2009,1
3,1033,2009,1
24,3707,2009,1
2,618,2009,1
9,138,2009,1
2,4357,2009,1
3,4033,2009,1
21,3836,2009,1
11,1136,2009,1
1,708,2009,1
9,2341,2009,1
1,4378,2009,1
1,1227,2009,1
5,4058,2009,1
5,2284,2009,1
1,3748,2009,1
14,2270,2009,1
11,4573,2009,1
2,92,2009,1
4,1135,2009,1
9,3294,2009,1
9,2381,2009,1
4,2452,2009,1
2,1964,2009,1
1,3893,2009,1
8,3859,2009,1
7,2021,2009,1
2,2956,2009,1
3,2253,2009,1
3,3271,2009,1
1,3275,2009,1
2,1246,2009,1
1,342,2009,1
21,4726,2009,1
5,1116,2009,1
2,796,2009,1
5,310,2009,1
8,2923,2009,1
1,3476,2009,1
10,288,2009,1
1,4148,2009,1
5,750,2009,1
3,2622,2009,1
1,5283,2009,1
1,4693,2009,1
22,2548,2009,1
5,4380,2009,1
21,3986,2009,1
1,4778,2009,1
23,4727,2009,1
2,117,2009,1
1,4417,2009,1
1,4704,2009,1
107,4295,2009,1
3,639,2009,1
17,293,2009,1
1,1417,2009,1
2,2563,2009,1
4,2619,2009,1
1,1709,2009,1
1,620,2009,1
1,2364,2009,1
3,529,2009,1
5,3257,2009,1
1,1108,2009,1
1,274,2009,1
3,793,2009,1
2,4032,2009,1
2,3601,2009,1
2,4735,2009,1
43,5166,2009,1
52,3833,2009,1
1,4018,2009,1
8,1618,2009,1
2,1553,2009,1
2,2355,2009,1
4,78,2009,1
1,2809,2009,1
2,2061,2009,1
2,1859,2009,1
13,3856,2009,1
5,3578,2009,1
2,3666,2009,1
3,1542,2009,1
4,2633,2009,1
1,640,2009,1
12,3146,2009,1
1,2443,2009,1
1,699,2009,1
1,2627,2009,1
3,1252,2009,1
13,3643,2009,1
1,282,2009,1
1,1144,2009,1
1,4384,2009,1
7,3990,2009,1
9,1609,2009,1
1,2363,2009,1
106,2888,2009,1
1,4767,2009,1
2,1413,2009,1
2,2132,2009,1
2,1632,2009,1
6,1030,2009,1
37,3702,2009,1
1,1978,2009,1
1,1938,2009,1
7,106,2009,1
4,579,2009,1
2,3138,2009,1
2,4880,2009,1
7,3646,2009,1
1,1975,2009,1
21,4517,2009,1
3,302,2009,2
2,2429,2009,2
1,5206,2009,2
2,2360,2009,2
1,2299,2009,2
5,1850,2009,2
33,2885,2009,2
2,71,2009,2
1,3231,2009,2
21,2137,2009,2
52,2917,2009,2
1,2684,2009,2
4,2397,2009,2
1,4718,2009,2
1,4009,2009,2
101,3226,2009,2
13,2051,2009,2
3,3297,2009,2
7,1484,2009,2
1,1828,2009,2
3,4723,2009,2
3,4811,2009,2
16,5280,2009,2
9,1249,2009,2
1,3212,2009,2
9,2188,2009,2
1,4900,2009,2
88,999,2009,2
5,2352,2009,2
1,2097,2009,2
5,580,2009,2
7,1771,2009,2
1,2638,2009,2
1,3895,2009,2
4,733,2009,2
72,2134,2009,2
2,1958,2009,2
1,1725,2009,2
20,2406,2009,2
189,3708,2009,2
1,4820,2009,2
1,1847,2009,2
35,5373,2009,2
58,3147,2009,2
3,4117,2009,2
37,4732,2009,2
1,3325,2009,2
2,668,2009,2
2,2018,2009,2
1,2202,2009,2
10,4817,2009,2
1,3620,2009,2
2,1113,2009,2
4,3272,2009,2
1,1657,2009,2
1,568,2009,2
2,2560,2009,2
3,4020,2009,2
1,2239,2009,2
2,3323,2009,2
72,4775,2009,2
3,1768,2009,2
1,4074,2009,2
9,1127,2009,2
1,4145,2009,2
16,4381,2009,2
10,548,2009,2
1,744,2009,2
6,1569,2009,2
12,4815,2009,2
20,747,2009,2
5,3705,2009,2
32,4576,2009,2
5,1939,2009,2
3,1414,2009,2
125,290,2009,2
3,5214,2009,2
2,1027,2009,2
3,1031,2009,2
25,798,2009,2
7,24,2009,2
9,804,2009,2
1,2957,2009,2
122,489,2009,2
74,3699,2009,2
14,3153,2009,2
35,4729,2009,2
1,753,2009,2
1,3473,2009,2
15,89,2009,2
2,974,2009,2
3,4386,2009,2
1,3594,2009,2
2,4375,2009,2
13,1762,2009,2
1,344,2009,2
2,4210,2009,2
15,3042,2009,2
2,1150,2009,2
3,3992,2009,2
11,4574,2009,2
13,1490,2009,2
4,1567,2009,2
73,2269,2009,2
28,4728,2009,2
62,3650,2009,2
1,851,2009,2
16,2254,2009,2
12,490,2009,2
59,4519,2009,2
1,4269,2009,2
2,522,2009,2
1,692,2009,2
1,3337,2009,2
1,4583,2009,2
1,5326,2009,2
7,4192,2009,2
1,309,2009,2
1,1131,2009,2
2,3834,2009,2
3,4158,2009,2
1,2468,2009,2
2,2471,2009,2
15,2424,2009,2
6,751,2009,2
129,1757,2009,2
2,2623,2009,2
10,1637,2009,2
30,2921,2009,2
4,578,2009,2
1,1438,2009,2
27,800,2009,2
38,799,2009,2
53,3057,2009,2
1,2291,2009,2
1,297,2009,2
14,4516,2009,2
2,1823,2009,2
2,3574,2009,2
2,5385,2009,2
2,4510,2009,2
1,3398,2009,2
1,646,2009,2
7,1749,2009,2
1,2300,2009,2
3,3884,2009,2
3,2550,2009,2
2,4150,2009,2
2,3597,2009,2
1,2345,2009,2
1,2462,2009,2
162,4776,2009,2
1,136,2009,2
2,4847,2009,2
2,1748,2009,2
1,4586,2009,2
19,107,2009,2
1,1041,2009,2
2,1824,2009,2
4,531,2009,2
4,4361,2009,2
1,534,2009,2
1,4589,2009,2
310,3704,2009,2
1,3477,2009,2
1,4056,2009,2
4,2266,2009,2
9,1002,2009,2
1,5306,2009,2
5,1245,2009,2
83,3647,2009,2
9,1713,2009,2
8,3588,2009,2
4,2339,2009,2
1,3139,2009,2
29,3676,2009,2
3,973,2009,2
4,3278,2009,2
3,4387,2009,2
3,2781,2009,2
2,4886,2009,2
12,1489,2009,2
783,2892,2009,2
3,3404,2009,2
12,4353,2009,2
14,1710,2009,2
10,1827,2009,2
4,794,2009,2
1,2026,2009,2
2,1120,2009,2
1,4706,2009,2
1,2564,2009,2
8,575,2009,2
1,221,2009,2
2,4092,2009,2
11,28,2009,2
5,803,2009,2
1,1118,2009,2
1,516,2009,2
1,2614,2009,2
1,4042,2009,2
5,4079,2009,2
25,2547,2009,2
7,4379,2009,2
1,2459,2009,2
2,2813,2009,2
4,1568,2009,2
1,3284,2009,2
8,4890,2009,2
13,294,2009,2
5,3233,2009,2
3,1003,2009,2
1,928,2009,2
7,2022,2009,2
2,3255,2009,2
1,1149,2009,2
1,3108,2009,2
2,971,2009,2
1,1188,2009,2
2,3037,2009,2
1,841,2009,2
2,2561,2009,2
2,840,2009,2
24,1763,2009,2
546,553,2009,2
4,3254,2009,2
3,4149,2009,2
4,2341,2009,2
15,382,2009,2
8,1616,2009,2
7,1638,2009,2
1,1308,2009,2
5,1563,2009,2
11,4816,2009,2
2,2073,2009,2
1,272,2009,2
29,5124,2009,2
3,669,2009,2
8,4376,2009,2
1,1554,2009,2
1,2439,2009,2
1,1797,2009,2
2,4031,2009,2
3,3144,2009,2
58,3148,2009,2
1,1726,2009,2
2,280,2009,2
29,734,2009,2
1,4080,2009,2
27,2052,2009,2
1,4719,2009,2
1,4168,2009,2
2,2958,2009,2
14,4211,2009,2
9,2407,2009,2
15,4577,2009,2
3,2351,2009,2
2,1415,2009,2
165,2888,2009,2
2,1865,2009,2
3,3801,2009,2
2,303,2009,2
3,1139,2009,2
73,1754,2009,2
7,4221,2009,2
15,1250,2009,2
2,5314,2009,2
150,1753,2009,2
1,1448,2009,2
1,1128,2009,2
472,2889,2009,2
1,4100,2009,2
3,1339,2009,2
2,1864,2009,2
3,1485,2009,2
12,3644,2009,2
18,483,2009,2
2,3575,2009,2
13,104,2009,2
92,3227,2009,2
4,571,2009,2
42,4520,2009,2
4,2353,2009,2
51,998,2009,2
1,2499,2009,2
1,4844,2009,2
2,2807,2009,2
1,791,2009,2
2,2342,2009,2
28,4357,2009,2
8,1396,2009,2
9,1943,2009,2
1,4043,2009,2
4,3991,2009,2
15,4733,2009,2
2,271,2009,2
1,2861,2009,2
9,3723,2009,2
2,4140,2009,2
5,4724,2009,2
2,2796,2009,2
4,572,2009,2
8,1851,2009,2
33,2133,2009,2
1,4049,2009,2
1,1119,2009,2
10,2252,2009,2
1,3621,2009,2
1,1661,2009,2
6,4010,2009,2
1,3853,2009,2
23,4358,2009,2
39,293,2009,2
2,1717,2009,2
1,2363,2009,2
1,2432,2009,2
5,3046,2009,2
3,2742,2009,2
13,1397,2009,2
1,3333,2009,2
3,1772,2009,2
1,2619,2009,2
52,1607,2009,2
9,6,2009,2
12,4380,2009,2
4,2620,2009,2
10,3643,2009,2
1,5299,2009,2
6,3857,2009,2
15,1560,2009,2
16,3510,2009,2
4,1106,2009,2
4,2615,2009,2
1,517,2009,2
2,5328,2009,2
3,726,2009,2
8,1930,2009,2
4,4057,2009,2
1,697,2009,2
39,150,2009,2
2,1117,2009,2
3,4362,2009,2
2,4006,2009,2
35,108,2009,2
1,4003,2009,2
68,488,2009,2
27,4354,2009,2
5,140,2009,2
1,605,2009,2
1,1926,2009,2
2,4067,2009,2
10,1611,2009,2
1,90,2009,2
9,1610,2009,2
10,2389,2009,2
4,4891,2009,2
1,2463,2009,2
24,4575,2009,2
4,312,2009,2
1,5317,2009,2
8,2417,2009,2
39,1481,2009,2
1,4683,2009,2
2,567,2009,2
4,2048,2009,2
7,4515,2009,2
1,4085,2009,2
4,2723,2009,2
2,1869,2009,2
29,795,2009,2
5,2922,2009,2
1,4028,2009,2
1,2954,2009,2
2,2467,2009,2
1,1132,2009,2
2,3747,2009,2
1,4882,2009,2
42,5167,2009,2
825,2893,2009,2
2,1332,2009,2
1,5070,2009,2
2,1633,2009,2
1,1254,2009,2
2,4584,2009,2
2,1341,2009,2
2,1888,2009,2
46,1750,2009,2
29,4193,2009,2
8,2457,2009,2
3,2634,2009,2
8,1541,2009,2
2,340,2009,2
9,4164,2009,2
2,4246,2009,2
1,298,2009,2
1,845,2009,2
3,1336,2009,2
2,1142,2009,2
4,4512,2009,2
4,4125,2009,2
2,4761,2009,2
1,1342,2009,2
1,2375,2009,2
10,1253,2009,2
1,1143,2009,2
1,776,2009,2
2,2220,2009,2
1,5327,2009,2
1,837,2009,2
39,3936,2009,2
18,1629,2009,2
2,2713,2009,2
15,1712,2009,2
1,805,2009,2
10,1124,2009,2
1,2565,2009,2
1,4135,2009,2
1,1512,2009,2
1,1976,2009,2
4,2913,2009,2
8,3737,2009,2
2,1940,2009,2
4,2138,2009,2
2,68,2009,2
47,2256,2009,2
35,3649,2009,2
1,3959,2009,2
3,577,2009,2
30,1711,2009,2
447,151,2009,2
36,1401,2009,2
2,93,2009,2
13,3279,2009,2
4,3280,2009,2
2,2736,2009,2
1,4812,2009,2
22,3677,2009,2
39,40,2009,2
5,2425,2009,2
8,2283,2009,2
1,2192,2009,2
32,1483,2009,2
3,1866,2009,2
1,2376,2009,2
13,735,2009,2
1,3026,2009,2
126,3698,2009,2
2,102,2009,2
2,4245,2009,2
1,301,2009,2
29,3645,2009,2
8,1863,2009,2
6,1630,2009,2
2,1140,2009,2
5,1486,2009,2
1,3497,2009,2
1,5207,2009,2
28,4356,2009,2
62,1608,2009,2
8,2396,2009,2
1,3998,2009,2
13,1755,2009,2
1,2524,2009,2
1,5301,2009,2
8,45,2009,2
68,2135,2009,2
54,1404,2009,2
1,1015,2009,2
123,2887,2009,2
126,1752,2009,2
22,1398,2009,2
5,728,2009,2
46,1000,2009,2
18,4521,2009,2
1,3613,2009,2
1,1344,2009,2
3,3270,2009,2
2,1565,2009,2
15,4212,2009,2
3,3724,2009,2
3,4350,2009,2
6,2788,2009,2
7,972,2009,2
92,3835,2009,2
1,2229,2009,2
1,3253,2009,2
3,2811,2009,2
3,4572,2009,2
58,292,2009,2
1,3221,2009,2
1,3326,2009,2
8,839,2009,2
18,385,2009,2
1,807,2009,2
1,2711,2009,2
5,731,2009,2
2,2257,2009,2
4,1004,2009,2
2,295,2009,2
1,1857,2009,2
1,4090,2009,2
14,1126,2009,2
9,4725,2009,2
4,3803,2009,2
3,1928,2009,2
24,1759,2009,2
3,2618,2009,2
798,2890,2009,2
6,4382,2009,2
1,2544,2009,2
4,4813,2009,2
7,1251,2009,2
2,2621,2009,2
1,4850,2009,2
66,3052,2009,2
1,2308,2009,2
26,138,2009,2
3,4722,2009,2
2,4523,2009,2
1,3261,2009,2
2,110,2009,2
2,2498,2009,2
11,1562,2009,2
3,4363,2009,2
2,842,2009,2
17,4359,2009,2
17,3228,2009,2
3,570,2009,2
6,105,2009,2
1,4082,2009,2
1,2632,2009,2
1,5329,2009,2
1,4115,2009,2
8,3511,2009,2
5,4818,2009,2
2,3993,2009,2
5,848,2009,2
1,3400,2009,2
4,4030,2009,2
3,1727,2009,2
2,1849,2009,2
6,1134,2009,2
1,2067,2009,2
132,4929,2009,2
13,2697,2009,2
17,1761,2009,2
668,2895,2009,2
2,2923,2009,2
6,4513,2009,2
1,310,2009,2
33,288,2009,2
6,796,2009,2
11,4219,2009,2
1,2099,2009,2
3,1343,2009,2
5,3666,2009,2
2,2633,2009,2
1,806,2009,2
6,2131,2009,2
6,1542,2009,2
3,3502,2009,2
2,3578,2009,2
1,2253,2009,2
1,4032,2009,2
2,222,2009,2
1,2440,2009,2
6,838,2009,2
2,4415,2009,2
2,2497,2009,2
24,1618,2009,2
1,4147,2009,2
2,793,2009,2
81,3833,2009,2
54,2270,2009,2
341,2696,2009,2
2,2426,2009,2
779,2894,2009,2
5,2381,2009,2
1,4266,2009,2
1,2358,2009,2
6,3274,2009,2
11,1402,2009,2
1,2336,2009,2
1,3294,2009,2
2,2557,2009,2
6,1852,2009,2
23,4517,2009,2
215,3155,2009,2
1,1255,2009,2
4,1709,2009,2
3,3044,2009,2
6,2418,2009,2
1,342,2009,2
1,313,2009,2
3,2815,2009,2
5,2390,2009,2
4,4377,2009,2
38,1609,2009,2
1,4384,2009,2
3,1765,2009,2
9,1246,2009,2
2,3152,2009,2
1,3476,2009,2
1,4416,2009,2
2,699,2009,2
2,1416,2009,2
41,4355,2009,2
1,2627,2009,2
7,3859,2009,2
3,4055,2009,2
9,4514,2009,2
4,2868,2009,2
1,1931,2009,2
1,1025,2009,2
7,1870,2009,2
2,1615,2009,2
3,4018,2009,2
2,996,2009,2
6,2355,2009,2
22,3856,2009,2
5,532,2009,2
4,2284,2009,2
6,5268,2009,2
1,1107,2009,2
1,3277,2009,2
7,1561,2009,2
19,2237,2009,2
6,149,2009,2
3,4058,2009,2
2,1136,2009,2
110,5166,2009,2
1,620,2009,2
3,2364,2009,2
6,1141,2009,2
1,112,2009,2
1,727,2009,2
1,339,2009,2
1,4707,2009,2
10,4579,2009,2
1,117,2009,2
69,1751,2009,2
1,4763,2009,2
4,2630,2009,2
80,2886,2009,2
1,1612,2009,2
1,4778,2009,2
1,2548,2009,2
5,5376,2009,2
1,5316,2009,2
1,3754,2009,2
1,4889,2009,2
2,1252,2009,2
14,4734,2009,2
4,3146,2009,2
26,4726,2009,2
3,4819,2009,2
1,3271,2009,2
1,1860,2009,2
1,1112,2009,2
4,299,2009,2
1,1858,2009,2
2,3618,2009,2
42,3706,2009,2
62,1403,2009,2
1,4267,2009,2
5,3151,2009,2
7,5286,2009,2
2,3327,2009,2
1,3181,2009,2
1,92,2009,2
1,3021,2009,2
6,2017,2009,2
1,1747,2009,2
38,4731,2009,2
4,4351,2009,2
4,1005,2009,2
3,4105,2009,2
14,1491,2009,2
10,3836,2009,2
2,4385,2009,2
2,2304,2009,2
39,4730,2009,2
13,5287,2009,2
59,3648,2009,2
4,3328,2009,2
32,3707,2009,2
3,2712,2009,2
1,5330,2009,2
5,1543,2009,2
9,1938,2009,2
8,1937,2009,2
11,4360,2009,2
35,5375,2009,2
68,3702,2009,2
45,4295,2009,2
2,4721,2009,2
60,1482,2009,2
41,2136,2009,2
84,291,2009,2
3,569,2009,2
3,2434,2009,2
1,131,2009,2
7,1632,2009,2
21,2884,2009,2
53,1399,2009,2
16,386,2009,2
5,634,2009,2
3,4383,2009,2
1,4810,2009,2
2,2423,2009,2
2,3049,2009,2
7,4814,2009,2
16,1631,2009,2
3,3336,2009,2
1,5388,2009,2
9,4522,2009,2
2,2247,2009,2
4,2956,2009,2
6,2483,2009,2
6,1936,2009,2
1,1663,2009,2
3,3736,2009,2
2,4007,2009,2
1,1700,2009,2
22,4352,2009,2
6,287,2009,2
12,139,2009,2
10,556,2009,2
4,1760,2009,2
1,2337,2009,2
5,579,2009,2
176,2228,2009,2
1,3670,2009,2
2,975,2009,2
1,2624,2009,2
1,3368,2009,2
11,2068,2009,2
7,4573,2009,2
6,2427,2009,2
7,1244,2009,2
1,2404,2009,2
1,1190,2009,2
1,2951,2009,2
4,2803,2009,2
1,2715,2009,2
8,736,2009,2
14,1125,2009,2
3,4059,2009,2
1,5078,2009,2
1,4086,2009,2
2,4005,2009,2
1,1978,2009,2
4,220,2009,2
1,1413,2009,2
70,289,2009,2
7,3260,2009,2
41,797,2009,2
4,5168,2009,2
14,2924,2009,2
1,3750,2009,2
130,1756,2009,2
683,2891,2009,2
1,3211,2009,2
3,4851,2009,2
19,3703,2009,2
3,1714,2009,2
1,533,2009,2
14,997,2009,2
1,1566,2009,2
1,79,2009,2
5,1029,2009,2
2,4112,2009,2
1,4957,2009,2
4,3114,2009,2
3,3040,2009,2
3,4133,2009,2
1,1544,2009,2
3,1079,2009,2
1,4846,2009,2
3,2543,2009,2
13,4378,2009,2
3,2233,2009,2
1,4888,2009,2
1,1256,2009,2
27,1001,2009,2
9,1825,2009,2
2,2790,2009,2
38,801,2009,2
16,3646,2009,2
14,2340,2009,2
1,4249,2009,2
4,2562,2009,2
24,802,2009,2
3,1826,2009,2
13,1942,2009,2
1,524,2009,2
25,4727,2009,2
3,1715,2009,2
41,3675,2009,2
14,750,2009,2
73,3674,2009,2
4,3990,2009,2
1,2622,2009,2
4,1488,2009,2
1,2441,2009,2
13,1248,2009,2
10,4578,2009,2
14,1617,2009,2
3,2558,2009,2
2,491,2009,2
5,1116,2009,2
9,2016,2009,2
9,2132,2009,2
2,3471,2009,2
1,1613,2009,2
7,3017,2009,2
13,2021,2009,2
1,274,2009,2
2,1728,2009,2
1,4098,2009,2
2,3601,2009,2
1,4735,2009,2
2,4151,2009,2
10,4220,2009,2
75,4777,2009,2
1,3665,2009,2
1,3257,2009,2
18,106,2009,2
1,2637,2009,2
7,1247,2009,2
3,3149,2009,2
51,4518,2009,2
536,56,2009,2
1,4148,2009,2
1,1446,2009,2
2,792,2009,2
2,1026,2009,2
2,3295,2009,2
1,1101,2009,2
9,2470,2009,2
6,1137,2009,2
2,311,2009,2
54,3833,2009,3
6,739,2009,3
6,2781,2009,3
1,1763,2009,3
10,1249,2009,3
40,1757,2009,3
70,4775,2009,3
2,4376,2009,3
30,5166,2009,3
9,3834,2009,3
2,5141,2009,3
5,1822,2009,3
1,1703,2009,3
1,3297,2009,3
1,1419,2009,3
2,651,2009,3
2,483,2009,3
2,571,2009,3
1,2560,2009,3
1,2044,2009,3
9,3643,2009,3
5,1017,2009,3
157,2889,2009,3
1,3602,2009,3
6,2022,2009,3
2,4886,2009,3
3,4010,2009,3
14,729,2009,3
3,303,2009,3
38,2888,2009,3
3,1128,2009,3
11,1397,2009,3
274,3147,2009,3
6,4357,2009,3
1,132,2009,3
3,2522,2009,3
2,2252,2009,3
1,4049,2009,3
2,2629,2009,3
5,1396,2009,3
1,2352,2009,3
1,4092,2009,3
3,669,2009,3
2,3723,2009,3
4,1943,2009,3
1,3283,2009,3
7,3278,2009,3
1,2458,2009,3
5,3991,2009,3
197,553,2009,3
3,3254,2009,3
2,4816,2009,3
11,751,2009,3
2,4020,2009,3
6,2284,2009,3
18,2254,2009,3
6,382,2009,3
7,3226,2009,3
1,2341,2009,3
3,294,2009,3
